id,parent_id,language,segment_audio,full_audio,lyrics_file,features,youtube,title,artist
bangla_0343_seg7,bangla_0343,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0343_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0343.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0343.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0343_seg7.npy,ytsearch1:Ke Tumi - Manna Dey Official Audio,Ke Tumi - Manna Dey,Manna Dey
bangla_0344_seg0,bangla_0344,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0344_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0344.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0344.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0344_seg0.npy,ytsearch1:Poush Toder - Manna Dey Official Audio,Poush Toder - Manna Dey,Manna Dey
bangla_0344_seg1,bangla_0344,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0344_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0344.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0344.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0344_seg1.npy,ytsearch1:Poush Toder - Manna Dey Official Audio,Poush Toder - Manna Dey,Manna Dey
bangla_0344_seg2,bangla_0344,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0344_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0344.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0344.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0344_seg2.npy,ytsearch1:Poush Toder - Manna Dey Official Audio,Poush Toder - Manna Dey,Manna Dey
bangla_0344_seg3,bangla_0344,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0344_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0344.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0344.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0344_seg3.npy,ytsearch1:Poush Toder - Manna Dey Official Audio,Poush Toder - Manna Dey,Manna Dey
bangla_0344_seg4,bangla_0344,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0344_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0344.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0344.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0344_seg4.npy,ytsearch1:Poush Toder - Manna Dey Official Audio,Poush Toder - Manna Dey,Manna Dey
bangla_0344_seg5,bangla_0344,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0344_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0344.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0344.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0344_seg5.npy,ytsearch1:Poush Toder - Manna Dey Official Audio,Poush Toder - Manna Dey,Manna Dey
bangla_0345_seg0,bangla_0345,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0345_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0345.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0345.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0345_seg0.npy,ytsearch1:Ami Jamini Tumi - Manna Dey Official Audio,Ami Jamini Tumi - Manna Dey,Manna Dey
bangla_0345_seg1,bangla_0345,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0345_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0345.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0345.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0345_seg1.npy,ytsearch1:Ami Jamini Tumi - Manna Dey Official Audio,Ami Jamini Tumi - Manna Dey,Manna Dey
bangla_0345_seg2,bangla_0345,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0345_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0345.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0345.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0345_seg2.npy,ytsearch1:Ami Jamini Tumi - Manna Dey Official Audio,Ami Jamini Tumi - Manna Dey,Manna Dey
bangla_0345_seg3,bangla_0345,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0345_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0345.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0345.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0345_seg3.npy,ytsearch1:Ami Jamini Tumi - Manna Dey Official Audio,Ami Jamini Tumi - Manna Dey,Manna Dey
bangla_0345_seg4,bangla_0345,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0345_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0345.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0345.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0345_seg4.npy,ytsearch1:Ami Jamini Tumi - Manna Dey Official Audio,Ami Jamini Tumi - Manna Dey,Manna Dey
bangla_0345_seg5,bangla_0345,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0345_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0345.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0345.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0345_seg5.npy,ytsearch1:Ami Jamini Tumi - Manna Dey Official Audio,Ami Jamini Tumi - Manna Dey,Manna Dey
bangla_0345_seg6,bangla_0345,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0345_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0345.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0345.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0345_seg6.npy,ytsearch1:Ami Jamini Tumi - Manna Dey Official Audio,Ami Jamini Tumi - Manna Dey,Manna Dey
bangla_0346_seg0,bangla_0346,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0346_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0346.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0346.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0346_seg0.npy,ytsearch1:O Keno Eto Shundori - Manna Dey Official Audio,O Keno Eto Shundori - Manna Dey,Manna Dey
bangla_0346_seg1,bangla_0346,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0346_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0346.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0346.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0346_seg1.npy,ytsearch1:O Keno Eto Shundori - Manna Dey Official Audio,O Keno Eto Shundori - Manna Dey,Manna Dey
bangla_0346_seg2,bangla_0346,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0346_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0346.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0346.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0346_seg2.npy,ytsearch1:O Keno Eto Shundori - Manna Dey Official Audio,O Keno Eto Shundori - Manna Dey,Manna Dey
bangla_0346_seg3,bangla_0346,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0346_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0346.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0346.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0346_seg3.npy,ytsearch1:O Keno Eto Shundori - Manna Dey Official Audio,O Keno Eto Shundori - Manna Dey,Manna Dey
bangla_0346_seg4,bangla_0346,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0346_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0346.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0346.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0346_seg4.npy,ytsearch1:O Keno Eto Shundori - Manna Dey Official Audio,O Keno Eto Shundori - Manna Dey,Manna Dey
bangla_0346_seg5,bangla_0346,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0346_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0346.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0346.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0346_seg5.npy,ytsearch1:O Keno Eto Shundori - Manna Dey Official Audio,O Keno Eto Shundori - Manna Dey,Manna Dey
bangla_0346_seg6,bangla_0346,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0346_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0346.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0346.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0346_seg6.npy,ytsearch1:O Keno Eto Shundori - Manna Dey Official Audio,O Keno Eto Shundori - Manna Dey,Manna Dey
bangla_0347_seg0,bangla_0347,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0347_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0347.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0347.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0347_seg0.npy,ytsearch1:Ami Tar Thikana - Manna Dey Official Audio,Ami Tar Thikana - Manna Dey,Manna Dey
bangla_0347_seg1,bangla_0347,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0347_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0347.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0347.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0347_seg1.npy,ytsearch1:Ami Tar Thikana - Manna Dey Official Audio,Ami Tar Thikana - Manna Dey,Manna Dey
bangla_0347_seg2,bangla_0347,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0347_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0347.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0347.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0347_seg2.npy,ytsearch1:Ami Tar Thikana - Manna Dey Official Audio,Ami Tar Thikana - Manna Dey,Manna Dey
bangla_0347_seg3,bangla_0347,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0347_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0347.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0347.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0347_seg3.npy,ytsearch1:Ami Tar Thikana - Manna Dey Official Audio,Ami Tar Thikana - Manna Dey,Manna Dey
bangla_0347_seg4,bangla_0347,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0347_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0347.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0347.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0347_seg4.npy,ytsearch1:Ami Tar Thikana - Manna Dey Official Audio,Ami Tar Thikana - Manna Dey,Manna Dey
bangla_0347_seg5,bangla_0347,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0347_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0347.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0347.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0347_seg5.npy,ytsearch1:Ami Tar Thikana - Manna Dey Official Audio,Ami Tar Thikana - Manna Dey,Manna Dey
bangla_0347_seg6,bangla_0347,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0347_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0347.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0347.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0347_seg6.npy,ytsearch1:Ami Tar Thikana - Manna Dey Official Audio,Ami Tar Thikana - Manna Dey,Manna Dey
bangla_0348_seg0,bangla_0348,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0348_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0348.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0348.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0348_seg0.npy,ytsearch1:Ei Raat Tomar Amar - Hemanta Mukhopadhyay Official Audio,Ei Raat Tomar Amar - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0348_seg1,bangla_0348,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0348_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0348.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0348.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0348_seg1.npy,ytsearch1:Ei Raat Tomar Amar - Hemanta Mukhopadhyay Official Audio,Ei Raat Tomar Amar - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0348_seg2,bangla_0348,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0348_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0348.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0348.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0348_seg2.npy,ytsearch1:Ei Raat Tomar Amar - Hemanta Mukhopadhyay Official Audio,Ei Raat Tomar Amar - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0348_seg3,bangla_0348,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0348_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0348.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0348.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0348_seg3.npy,ytsearch1:Ei Raat Tomar Amar - Hemanta Mukhopadhyay Official Audio,Ei Raat Tomar Amar - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0348_seg4,bangla_0348,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0348_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0348.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0348.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0348_seg4.npy,ytsearch1:Ei Raat Tomar Amar - Hemanta Mukhopadhyay Official Audio,Ei Raat Tomar Amar - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0348_seg5,bangla_0348,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0348_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0348.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0348.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0348_seg5.npy,ytsearch1:Ei Raat Tomar Amar - Hemanta Mukhopadhyay Official Audio,Ei Raat Tomar Amar - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0349_seg0,bangla_0349,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0349_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0349.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0349.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0349_seg0.npy,ytsearch1:O Nadire - Hemanta Mukhopadhyay Official Audio,O Nadire - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0349_seg1,bangla_0349,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0349_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0349.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0349.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0349_seg1.npy,ytsearch1:O Nadire - Hemanta Mukhopadhyay Official Audio,O Nadire - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0349_seg2,bangla_0349,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0349_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0349.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0349.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0349_seg2.npy,ytsearch1:O Nadire - Hemanta Mukhopadhyay Official Audio,O Nadire - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0349_seg3,bangla_0349,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0349_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0349.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0349.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0349_seg3.npy,ytsearch1:O Nadire - Hemanta Mukhopadhyay Official Audio,O Nadire - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0349_seg4,bangla_0349,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0349_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0349.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0349.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0349_seg4.npy,ytsearch1:O Nadire - Hemanta Mukhopadhyay Official Audio,O Nadire - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0349_seg5,bangla_0349,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0349_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0349.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0349.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0349_seg5.npy,ytsearch1:O Nadire - Hemanta Mukhopadhyay Official Audio,O Nadire - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0349_seg6,bangla_0349,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0349_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0349.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0349.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0349_seg6.npy,ytsearch1:O Nadire - Hemanta Mukhopadhyay Official Audio,O Nadire - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0350_seg0,bangla_0350,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0350_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0350.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0350.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0350_seg0.npy,ytsearch1:Muche Jaoa Dinguli - Hemanta Mukhopadhyay Official Audio,Muche Jaoa Dinguli - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0350_seg1,bangla_0350,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0350_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0350.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0350.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0350_seg1.npy,ytsearch1:Muche Jaoa Dinguli - Hemanta Mukhopadhyay Official Audio,Muche Jaoa Dinguli - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0350_seg2,bangla_0350,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0350_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0350.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0350.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0350_seg2.npy,ytsearch1:Muche Jaoa Dinguli - Hemanta Mukhopadhyay Official Audio,Muche Jaoa Dinguli - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0350_seg3,bangla_0350,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0350_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0350.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0350.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0350_seg3.npy,ytsearch1:Muche Jaoa Dinguli - Hemanta Mukhopadhyay Official Audio,Muche Jaoa Dinguli - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0350_seg4,bangla_0350,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0350_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0350.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0350.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0350_seg4.npy,ytsearch1:Muche Jaoa Dinguli - Hemanta Mukhopadhyay Official Audio,Muche Jaoa Dinguli - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
bangla_0350_seg5,bangla_0350,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0350_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0350.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0350.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0350_seg5.npy,ytsearch1:Muche Jaoa Dinguli - Hemanta Mukhopadhyay Official Audio,Muche Jaoa Dinguli - Hemanta Mukhopadhyay,Hemanta Mukhopadhyay
